t              nodalLine_nextTo_Loop_Port2.fdtd_Wire probe_port1_Wz_35_40_78_s7.dat       -E*dl Vplus Vminus Vplus-Vminus
   0.67789329271511489E-010   0.148333468E-008   0.101211377E-006  -0.551011112E-007   0.574217722E-007  -0.112522883E-006
   0.69329995845864023E-010   0.136747880E-008   0.112760105E-006  -0.767901369E-007   0.462609755E-007  -0.123051109E-006
   0.70870662420216557E-010   0.123692978E-008   0.338700374E-007  -0.991993758E-007   0.105199289E-007  -0.109719302E-006
   0.72411328994569091E-010   0.123935084E-008  -0.247020839E-007  -0.114691204E-006  -0.326323395E-007  -0.820588610E-007
   0.73951995568921625E-010   0.130641631E-008   0.337149366E-007  -0.123644185E-006  -0.594040088E-007  -0.642401758E-007
   0.75492662143274158E-010   0.122189692E-008   0.146662074E-006  -0.128308642E-006  -0.552223263E-007  -0.730863121E-007
   0.77033328717626692E-010   0.947956047E-009   0.165084174E-006  -0.127681616E-006  -0.255194248E-007  -0.102162190E-006
   0.78573995291979226E-010   0.740034534E-009   0.574442609E-007  -0.120693215E-006   0.822762658E-008  -0.128920846E-006
   0.80114661866331760E-010   0.838408953E-009  -0.391268848E-007  -0.111921139E-006   0.243038425E-007  -0.136224983E-006
   0.81655328440684294E-010   0.113105647E-008  -0.733393180E-009  -0.109816881E-006   0.149851154E-007  -0.124802000E-006
   0.83195995015036828E-010   0.126464883E-008   0.118297820E-006  -0.118139290E-006  -0.114114025E-007  -0.106727889E-006
   0.84736661589389362E-010   0.107773179E-008   0.165894065E-006  -0.131487923E-006  -0.389943082E-007  -0.924936145E-007
   0.86277328163741895E-010   0.781873288E-009   0.985336612E-007  -0.140823332E-006  -0.540498775E-007  -0.867734542E-007
   0.87817994738094429E-010   0.667403965E-009   0.229080772E-007  -0.141863566E-006  -0.503216206E-007  -0.915419491E-007
   0.89358661312446963E-010   0.757722218E-009   0.318587183E-007  -0.136471385E-006  -0.306144692E-007  -0.105856913E-006
   0.90899327886799497E-010   0.858642324E-009   0.857267963E-007  -0.127489585E-006  -0.598139227E-008  -0.121508194E-006
   0.92439994461152031E-010   0.857285520E-009   0.983572903E-007  -0.115534071E-006   0.929150623E-008  -0.124825576E-006
   0.93980661035504565E-010   0.813495993E-009   0.720306303E-007  -0.101589130E-006   0.677017553E-008  -0.108359302E-006
   0.95521327609857098E-010   0.774246556E-009   0.726192440E-007  -0.903641322E-007  -0.948091738E-008  -0.808832112E-007
   0.97061994184209632E-010   0.674525047E-009   0.105344213E-006  -0.890795775E-007  -0.261053597E-007  -0.629742161E-007
   0.98602660758562166E-010   0.496500008E-009   0.104524453E-006  -0.103128656E-006  -0.321065308E-007  -0.710221286E-007
   0.10014332733291470E-009   0.392488958E-009   0.524550465E-007  -0.133073726E-006  -0.283686479E-007  -0.104705080E-006
   0.10168399390726723E-009   0.514311926E-009   0.242242262E-007  -0.174196600E-006  -0.262180855E-007  -0.147978511E-006
   0.10322466048161977E-009   0.780670584E-009   0.737670049E-007  -0.217659590E-006  -0.370125548E-007  -0.180647035E-006
   0.10476532705597230E-009   0.957429802E-009   0.139994853E-006  -0.253996205E-006  -0.624421830E-007  -0.191554022E-006
   0.10630599363032484E-009   0.964656910E-009   0.130375369E-006  -0.279062903E-006  -0.928992492E-007  -0.186163646E-006
   0.10784666020467737E-009   0.970491576E-009   0.595866183E-007  -0.297648967E-006  -0.113862164E-006  -0.183786796E-006
   0.10938732677902990E-009   0.114510135E-008   0.284831199E-007  -0.318884787E-006  -0.115431355E-006  -0.203453425E-006
   0.11092799335338244E-009   0.144597789E-008   0.748952829E-007  -0.345830898E-006  -0.993072646E-007  -0.246523626E-006
   0.11246865992773497E-009   0.172560699E-008   0.124935838E-006  -0.370095790E-006  -0.784716647E-007  -0.291624133E-006
   0.11400932650208750E-009   0.194775485E-008   0.112345866E-006  -0.378478376E-006  -0.682176733E-007  -0.310260702E-006
   0.11554999307644004E-009   0.217099649E-008   0.736607788E-007  -0.365403679E-006  -0.738374766E-007  -0.291566209E-006
   0.11709065965079257E-009   0.237443487E-008   0.772037936E-007  -0.338391914E-006  -0.852526725E-007  -0.253139234E-006
   0.11863132622514511E-009   0.245697551E-008   0.111817812E-006  -0.311676416E-006  -0.848261834E-007  -0.226850233E-006
   0.12017199279949764E-009   0.242600651E-008   0.114596304E-006  -0.295077399E-006  -0.627505514E-007  -0.232326840E-006
   0.12171265937385017E-009   0.244378717E-008   0.819904926E-007  -0.287999740E-006  -0.263906781E-007  -0.261609074E-006
   0.12325332594820271E-009   0.261155608E-008   0.758333414E-007  -0.281921587E-006   0.498876762E-008  -0.286910364E-006
   0.12479399252255524E-009   0.280807133E-008   0.116357192E-006  -0.268173324E-006   0.152933239E-007  -0.283466647E-006
   0.12633465909690778E-009   0.284312329E-008   0.143621236E-006  -0.245666826E-006   0.343891671E-008  -0.249105739E-006
   0.12787532567126031E-009   0.270914624E-008   0.114577105E-006  -0.223424252E-006  -0.170562373E-007  -0.206368014E-006
   0.12941599224561284E-009   0.256845167E-008   0.764875026E-007  -0.214847915E-006  -0.291125257E-007  -0.185735388E-006
   0.13095665881996538E-009   0.252285570E-008   0.936296445E-007  -0.226638178E-006  -0.247493848E-007  -0.201888795E-006
   0.13249732539431791E-009   0.252179744E-008   0.144340277E-006  -0.251669007E-006  -0.103891402E-007  -0.241279878E-006
   0.13403799196867044E-009   0.250579912E-008   0.155296988E-006  -0.273576063E-006  -0.131130806E-008  -0.272264742E-006
   0.13557865854302298E-009   0.250731902E-008   0.117643147E-006  -0.280022334E-006  -0.914151776E-008  -0.270880804E-006
   0.13711932511737551E-009   0.254633981E-008   0.981765567E-007  -0.272532930E-006  -0.317651470E-007  -0.240767775E-006
   0.13865999169172805E-009   0.253640509E-008   0.130629203E-006  -0.264049191E-006  -0.542746577E-007  -0.209774527E-006
   0.14020065826608058E-009   0.240486164E-008   0.164513011E-006  -0.267384564E-006  -0.610795539E-007  -0.206305003E-006
   0.14174132484043311E-009   0.224718311E-008   0.150790854E-006  -0.285372181E-006  -0.492237113E-007  -0.236148466E-006
   0.14328199141478565E-009   0.223612284E-008   0.120724991E-006  -0.310107367E-006  -0.311267030E-007  -0.278980679E-006
   0.14482265798913818E-009   0.238617548E-008   0.130768996E-006  -0.330144786E-006  -0.242380036E-007  -0.305906781E-006
   0.14636332456349072E-009   0.252447241E-008   0.168535109E-006  -0.339292626E-006  -0.367808255E-007  -0.302511808E-006
   0.14790399113784325E-009   0.252049670E-008   0.175274877E-006  -0.340830042E-006  -0.616012983E-007  -0.279228743E-006
   0.14944465771219578E-009   0.244055753E-008   0.144750629E-006  -0.344333046E-006  -0.823297910E-007  -0.262003255E-006
   0.15098532428654832E-009   0.242214093E-008   0.133403802E-006  -0.357254152E-006  -0.859664482E-007  -0.271287718E-006
   0.15252599086090085E-009   0.248806220E-008   0.166023042E-006  -0.377942740E-006  -0.721356415E-007  -0.305807106E-006
   0.15406665743525338E-009   0.257094634E-008   0.194070310E-006  -0.396621630E-006  -0.528142401E-007  -0.343807386E-006
   0.15560732400960592E-009   0.265448441E-008   0.175436426E-006  -0.404114957E-006  -0.432182823E-007  -0.360896678E-006
   0.15714799058395845E-009   0.277406720E-008   0.143826881E-006  -0.400482946E-006  -0.504596613E-007  -0.350023299E-006
   0.15868865715831099E-009   0.289853674E-008   0.154204926E-006  -0.395432437E-006  -0.684462478E-007  -0.326986196E-006
   0.16022932373266352E-009   0.293544433E-008   0.194483789E-006  -0.400206801E-006  -0.832966123E-007  -0.316910189E-006
   0.16176999030701605E-009   0.288388002E-008   0.206697536E-006  -0.418438191E-006  -0.850714059E-007  -0.333366785E-006
   0.16331065688136859E-009   0.287872726E-008   0.180176997E-006  -0.443669961E-006  -0.758021983E-007  -0.367867756E-006
   0.16485132345572112E-009   0.301941427E-008   0.164756358E-006  -0.464964899E-006  -0.669006610E-007  -0.398064230E-006
   0.16639199003007366E-009   0.322751958E-008   0.187340532E-006  -0.475723255E-006  -0.688069690E-007  -0.406916286E-006
   0.16793265660442619E-009   0.335281003E-008   0.211540410E-006  -0.479013522E-006  -0.825246005E-007  -0.396488929E-006
   0.16947332317877872E-009   0.337276140E-008   0.202680823E-006  -0.485449334E-006  -0.999688510E-007  -0.385480490E-006
   0.17101398975313126E-009   0.339847372E-008   0.185352562E-006  -0.504936907E-006  -0.111529189E-006  -0.393407731E-006
   0.17255465632748379E-009   0.350715701E-008   0.198602805E-006  -0.538464633E-006  -0.113690170E-006  -0.424774470E-006
   0.17409532290183632E-009   0.366697761E-008   0.227831194E-006  -0.576677223E-006  -0.110923970E-006  -0.465753260E-006
   0.17563598947618886E-009   0.383380527E-008   0.229245828E-006  -0.606704305E-006  -0.111219769E-006  -0.495484528E-006
   0.17717665605054139E-009   0.402149380E-008   0.204922614E-006  -0.621603590E-006  -0.118983259E-006  -0.502620310E-006
   0.17871732262489393E-009   0.423173852E-008   0.201388261E-006  -0.624591053E-006  -0.130686203E-006  -0.493904849E-006
   0.18025798919924646E-009   0.439829284E-008   0.233207231E-006  -0.625126916E-006  -0.137040658E-006  -0.488086243E-006
   0.18179865577359899E-009   0.447739712E-008   0.258343420E-006  -0.630895840E-006  -0.130658236E-006  -0.500237604E-006
   0.18333932234795153E-009   0.454366766E-008   0.245898832E-006  -0.642352177E-006  -0.112978206E-006  -0.529373949E-006
   0.18487998892230406E-009   0.470827466E-008   0.224706667E-006  -0.653507129E-006  -0.939491187E-007  -0.559558032E-006
   0.18642065549665660E-009   0.495857577E-008   0.234938739E-006  -0.657610087E-006  -0.842140295E-007  -0.573396051E-006
   0.18796132207100913E-009   0.516311038E-008   0.264640818E-006  -0.653117866E-006  -0.866919905E-007  -0.566425854E-006
   0.18950198864536166E-009   0.524242472E-008   0.273704416E-006  -0.645388923E-006  -0.949508987E-007  -0.550438017E-006
   0.19104265521971420E-009   0.525741006E-008   0.260713449E-006  -0.642713530E-006  -0.992130609E-007  -0.543500448E-006
   0.19258332179406673E-009   0.530400079E-008   0.260984336E-006  -0.649813899E-006  -0.942935259E-007  -0.555520387E-006
   0.19412398836841926E-009   0.539415357E-008   0.283749927E-006  -0.664314200E-006  -0.832014706E-007  -0.581112715E-006
