time	V(n001)	I(R1)
6.091853247943266e-05	5.660867e-03	-2.905389e-07
6.140681372943266e-05	5.676682e-03	-3.372736e-07
6.189509497943266e-05	5.695236e-03	-3.980906e-07
6.238337622943266e-05	5.717196e-03	-4.714837e-07
6.287165747943266e-05	5.743143e-03	-5.556568e-07
6.335993872943266e-05	5.773447e-03	-6.485677e-07
6.433650122943266e-05	5.848588e-03	-8.515033e-07
6.580134497943266e-05	5.999405e-03	-1.162031e-06
6.677790747943266e-05	6.123845e-03	-1.344806e-06
6.726618872943267e-05	6.192204e-03	-1.422304e-06
6.775446997943267e-05	6.263871e-03	-1.488081e-06
6.824275122943267e-05	6.338350e-03	-1.540640e-06
6.873103247943267e-05	6.414938e-03	-1.578801e-06
6.921931372943267e-05	6.492767e-03	-1.601732e-06
6.970759497943267e-05	6.571243e-03	-1.608965e-06
7.019587622943267e-05	6.649469e-03	-1.600404e-06
7.068415747943267e-05	6.726798e-03	-1.576329e-06
7.117243872943267e-05	6.802418e-03	-1.537384e-06
7.166071997943267e-05	6.875650e-03	-1.484561e-06
7.214900122943267e-05	6.945950e-03	-1.419177e-06
7.263728247943267e-05	7.012598e-03	-1.342839e-06
7.361384497943267e-05	7.133439e-03	-1.164936e-06
7.396261730086125e-05	7.172133e-03	-1.093661e-06
7.431138962228981e-05	7.208380e-03	-1.022922e-06
7.466016194371838e-05	7.242182e-03	-9.527182e-07
7.500893426514696e-05	7.273537e-03	-8.830494e-07
7.535770658657554e-05	7.302447e-03	-8.139157e-07
7.570647890800410e-05	7.328910e-03	-7.453172e-07
7.605525122943267e-05	7.352927e-03	-6.772538e-07
7.654353247943267e-05	7.383098e-03	-5.908734e-07
7.703181372943267e-05	7.409187e-03	-5.132237e-07
7.752009497943267e-05	7.431910e-03	-4.460983e-07
7.800837622943267e-05	7.451833e-03	-3.910335e-07
7.849665747943268e-05	7.469501e-03	-3.492726e-07
7.898493872943268e-05	7.485626e-03	-3.217386e-07
7.947321997943268e-05	7.500856e-03	-3.090136e-07
7.996150122943268e-05	7.516092e-03	-3.113267e-07
8.044978247943268e-05	7.531826e-03	-3.285504e-07
8.093806372943268e-05	7.548925e-03	-3.602053e-07
8.142634497943268e-05	7.568144e-03	-4.054730e-07
8.191462622943268e-05	7.589951e-03	-4.632174e-07
8.240290747943268e-05	7.614873e-03	-5.320127e-07
8.289118872943268e-05	7.643532e-03	-6.101789e-07
8.386775122943268e-05	7.713459e-03	-7.868824e-07
8.421652355086126e-05	7.742823e-03	-8.560604e-07
8.456529587228982e-05	7.774486e-03	-9.240402e-07
8.491406819371839e-05	7.808448e-03	-9.908217e-07
8.526284051514697e-05	7.844709e-03	-1.056405e-06
8.561161283657554e-05	7.883268e-03	-1.120790e-06
8.596038515800411e-05	7.924127e-03	-1.183977e-06
8.630915747943268e-05	7.967284e-03	-1.245966e-06
8.679743872943268e-05	8.030744e-03	-1.323312e-06
8.728571997943268e-05	8.097741e-03	-1.391279e-06
8.777400122943268e-05	8.167641e-03	-1.448305e-06
8.826228247943268e-05	8.239926e-03	-1.493095e-06
8.875056372943268e-05	8.313940e-03	-1.524649e-06
8.923884497943268e-05	8.389012e-03	-1.542284e-06
8.972712622943269e-05	8.464399e-03	-1.545652e-06
9.021540747943269e-05	8.539412e-03	-1.534743e-06
9.070368872943269e-05	8.613515e-03	-1.509882e-06
9.119196997943269e-05	8.685911e-03	-1.471725e-06
9.168025122943269e-05	8.756097e-03	-1.421239e-06
9.216853247943269e-05	8.823337e-03	-1.359678e-06
9.314509497943269e-05	8.947509e-03	-1.209583e-06
9.349386730086126e-05	8.988073e-03	-1.147487e-06
9.384263962228983e-05	9.026416e-03	-1.085034e-06
9.419141194371840e-05	9.062539e-03	-1.022222e-06
9.454018426514698e-05	9.096442e-03	-9.590524e-07
9.488895658657555e-05	9.128125e-03	-8.955248e-07
9.523772890800411e-05	9.157588e-03	-8.316391e-07
9.558650122943269e-05	9.184830e-03	-7.673953e-07
9.607478247943269e-05	9.219360e-03	-6.842540e-07
9.656306372943269e-05	9.250204e-03	-6.076195e-07
9.705134497943269e-05	9.277520e-03	-5.392724e-07
9.753962622943269e-05	9.301811e-03	-4.807884e-07
9.802790747943269e-05	9.323656e-03	-4.335025e-07
9.851618872943269e-05	9.343588e-03	-3.984784e-07
9.900446997943269e-05	9.362320e-03	-3.764849e-07
9.949275122943269e-05	9.380386e-03	-3.679788e-07
9.998103247943269e-05	9.398466e-03	-3.730959e-07
1.004693137294327e-04	9.417366e-03	-3.916493e-07
1.009575949794327e-04	9.437638e-03	-4.231351e-07
1.014458762294327e-04	9.459716e-03	-4.667464e-07
1.019341574794327e-04	9.484447e-03	-5.213934e-07
1.024224387294327e-04	9.512101e-03	-5.857303e-07
1.029107199794327e-04	9.543256e-03	-6.581894e-07
1.038872824794327e-04	9.617005e-03	-8.203216e-07
1.042360548008613e-04	9.647374e-03	-8.832855e-07
1.045848271222898e-04	9.679810e-03	-9.449399e-07
1.049335994437184e-04	9.714314e-03	-1.005285e-06
1.052823717651470e-04	9.750885e-03	-1.064320e-06
1.056311440865756e-04	9.789524e-03	-1.122045e-06
1.059799164080041e-04	9.830229e-03	-1.178461e-06
1.063286887294327e-04	9.873002e-03	-1.233567e-06
1.068169699794327e-04	9.935593e-03	-1.301871e-06
1.073052512294327e-04	1.000118e-02	-1.361345e-06
1.077935324794327e-04	1.006940e-02	-1.410627e-06
1.082818137294327e-04	1.013963e-02	-1.448600e-06
1.087700949794327e-04	1.021121e-02	-1.474422e-06
1.092583762294327e-04	1.028365e-02	-1.487541e-06
1.097466574794327e-04	1.035623e-02	-1.487708e-06
1.102349387294327e-04	1.042847e-02	-1.474982e-06
1.107232199794327e-04	1.049963e-02	-1.449727e-06
1.112115012294327e-04	1.056909e-02	-1.412599e-06
1.116997824794327e-04	1.063647e-02	-1.364535e-06
1.126763449794327e-04	1.076268e-02	-1.240580e-06
1.136529074794327e-04	1.087507e-02	-1.089859e-06
1.140016798008613e-04	1.091142e-02	-1.030489e-06
1.143504521222898e-04	1.094578e-02	-9.719906e-07
1.146992244437184e-04	1.097816e-02	-9.143641e-07
1.150479967651470e-04	1.100855e-02	-8.576092e-07
1.153967690865756e-04	1.103697e-02	-8.017262e-07
1.157455414080041e-04	1.106340e-02	-7.467148e-07
1.160943137294327e-04	1.108785e-02	-6.925753e-07
1.165825949794327e-04	1.111928e-02	-6.246969e-07
1.170708762294327e-04	1.114776e-02	-5.646592e-07
1.175591574794327e-04	1.117356e-02	-5.138438e-07
1.180474387294327e-04	1.119727e-02	-4.734074e-07
1.185357199794327e-04	1.121937e-02	-4.442557e-07
1.190240012294327e-04	1.124044e-02	-4.270234e-07
1.195122824794327e-04	1.126115e-02	-4.220601e-07
1.200005637294327e-04	1.128205e-02	-4.294238e-07
1.204888449794327e-04	1.130364e-02	-4.488806e-07
1.209771262294327e-04	1.132662e-02	-4.799120e-07
1.214654074794327e-04	1.135148e-02	-5.217282e-07
