time	V(n001)	I(R1)
8.667319043671394e-04	-1.897458e-03	2.355443e-06
8.677924568617463e-04	-2.016477e-03	2.799759e-07
8.688898025189622e-04	-1.907511e-03	-1.873011e-06
8.700009017677028e-04	-1.572677e-03	-3.806433e-06
8.716178070279198e-04	-7.841143e-04	-5.711778e-06
8.729888318039691e-04	3.909815e-05	-6.222489e-06
8.742277700291418e-04	7.737948e-04	-5.718918e-06
8.754795111568199e-04	1.391296e-03	-4.363844e-06
8.771118438343513e-04	1.860470e-03	-1.709856e-06
8.780460465823050e-04	1.920024e-03	5.603640e-08
8.791875430506632e-04	1.772308e-03	2.163450e-06
8.803526580342672e-04	1.394315e-03	4.008196e-06
8.820513803020711e-04	5.561768e-04	5.664866e-06
8.833801098985874e-04	-2.139142e-04	5.892239e-06
8.847856699532332e-04	-9.750311e-04	5.056664e-06
8.860728058646382e-04	-1.507137e-03	3.459234e-06
8.874996285568394e-04	-1.808252e-03	1.093988e-06
8.884850942967883e-04	-1.810423e-03	-6.890649e-07
8.895278404958162e-04	-1.627208e-03	-2.481336e-06
8.908825926176129e-04	-1.145050e-03	-4.359183e-06
8.925486691418826e-04	-3.059936e-04	-5.567953e-06
8.938578232689963e-04	4.174345e-04	-5.495004e-06
8.952026115824279e-04	1.078704e-03	-4.489014e-06
8.966246411152903e-04	1.564605e-03	-2.609580e-06
8.978437811680816e-04	1.739832e-03	-5.952858e-07
8.988928456120009e-04	1.689925e-03	1.203732e-06
8.999135737706110e-04	1.468642e-03	2.815762e-06
9.014426655885813e-04	8.826923e-04	4.613475e-06
9.028911164980047e-04	1.526490e-04	5.363285e-06
9.041490701134226e-04	-5.058327e-04	5.141133e-06
9.054339286956705e-04	-1.090282e-03	4.115744e-06
9.069444587807834e-04	-1.541933e-03	2.127727e-06
9.080620532018947e-04	-1.661771e-03	3.374935e-07
9.091451215825917e-04	-1.585515e-03	-1.421038e-06
9.102325418564241e-04	-1.329016e-03	-3.005690e-06
9.118198916895549e-04	-7.074418e-04	-4.621953e-06
9.132073167938608e-04	-2.581008e-05	-5.130614e-06
9.144513640616148e-04	5.872433e-04	-4.781380e-06
9.157121580498869e-04	1.111832e-03	-3.710270e-06
9.173051099770636e-04	1.515293e-03	-1.617813e-06
9.182872448217226e-04	1.584201e-03	-9.574406e-08
9.194010409013882e-04	1.482672e-03	1.612208e-06
9.205359324088797e-04	1.198180e-03	3.133454e-06
9.221920446574731e-04	5.452707e-04	4.577123e-06
9.235447092635348e-04	-9.738071e-05	4.880038e-06
9.247798707213787e-04	-6.663105e-04	4.408398e-06
9.260405353592148e-04	-1.138926e-03	3.270489e-06
9.277127437044550e-04	-1.480798e-03	1.080109e-06
9.286851979925305e-04	-1.500848e-03	-3.696458e-07
9.299009247063439e-04	-1.333908e-03	-2.092798e-06
9.311514992727323e-04	-9.678244e-04	-3.532050e-06
9.329203127224056e-04	-2.380789e-04	-4.598551e-06
9.342573369386292e-04	3.699811e-04	-4.510368e-06
9.356240704817858e-04	9.174898e-04	-3.630539e-06
9.370581750957110e-04	1.307780e-03	-2.034884e-06
9.382287172446865e-04	1.435946e-03	-4.290601e-07
9.392859421134893e-04	1.387481e-03	1.063432e-06
9.403265557057077e-04	1.193503e-03	2.406338e-06
9.418748677203600e-04	6.932608e-04	3.866987e-06
9.432908842097322e-04	1.002852e-04	4.428815e-06
9.445419021939162e-04	-4.384166e-04	4.217304e-06
9.458174168582548e-04	-9.127865e-04	3.355568e-06
9.473489306543779e-04	-1.281222e-03	1.675498e-06
9.484379156240282e-04	-1.370614e-03	2.315847e-07
9.495287970269642e-04	-1.301827e-03	-1.226067e-06
9.506294388947927e-04	-1.081550e-03	-2.537682e-06
9.522321374980520e-04	-5.565339e-04	-3.850361e-06
9.536106653519442e-04	4.294616e-06	-4.230991e-06
9.548523602056181e-04	5.067849e-04	-3.913685e-06
9.561083052206719e-04	9.325300e-04	-3.009837e-06
9.577224583084413e-04	1.258017e-03	-1.241922e-06
9.586744867511851e-04	1.305920e-03	-2.146039e-08
9.598004296962521e-04	1.214279e-03	1.397342e-06
9.609496013968573e-04	9.690647e-04	2.651863e-06
9.626271309937890e-04	4.152210e-04	3.812950e-06
9.639685827225545e-04	-1.119499e-04	4.016353e-06
9.652292983488054e-04	-5.861499e-04	3.576291e-06
9.665145515194431e-04	-9.714768e-04	2.575316e-06
9.682146041503370e-04	-1.231394e-03	7.028261e-07
9.692519373042505e-04	-1.225473e-03	-5.714621e-07
9.702817856084199e-04	-1.093189e-03	-1.765392e-06
9.716752389458565e-04	-7.451422e-04	-3.046209e-06
9.733379335439058e-04	-1.679593e-04	-3.805310e-06
9.746451941809171e-04	3.219144e-04	-3.704675e-06
9.759824969776208e-04	7.616553e-04	-2.980147e-06
9.774384746987854e-04	1.084275e-03	-1.636325e-06
9.785963193926913e-04	1.184587e-03	-3.228341e-07
9.796609065003041e-04	1.140677e-03	9.148794e-07
9.807155156559854e-04	9.742416e-04	2.030082e-06
9.822742364221739e-04	5.531244e-04	3.220444e-06
9.836820689570181e-04	6.477594e-05	3.655392e-06
9.849311951764185e-04	-3.776719e-04	3.459967e-06
9.862025784504577e-04	-7.641663e-04	2.734111e-06
9.877512025897055e-04	-1.063824e-03	1.318680e-06
9.888109564893119e-04	-1.130335e-03	1.560462e-07
9.899084654668194e-04	-1.069167e-03	-1.050936e-06
9.910198232634050e-04	-8.813092e-04	-2.134761e-06
9.926371126010689e-04	-4.390259e-04	-3.202434e-06
9.940080345826065e-04	2.242670e-05	-3.487995e-06
9.952469648391190e-04	4.342178e-04	-3.205118e-06
9.964986847542411e-04	7.802309e-04	-2.445041e-06
9.981315059979039e-04	1.043066e-03	-9.564887e-07
9.990651141160982e-04	1.076268e-03	3.282275e-08
1.000207055226889e-03	9.932284e-04	1.214457e-06
1.001372597310350e-03	7.810972e-04	2.248487e-06
1.003071953102742e-03	3.108782e-04	3.176309e-06
1.004400418142567e-03	-1.207337e-04	3.302608e-06
1.005805852236424e-03	-5.472099e-04	2.833227e-06
1.007093769256413e-03	-8.453967e-04	1.936443e-06
1.008519032176138e-03	-1.013727e-03	6.115762e-07
1.009504887627105e-03	-1.014733e-03	-3.883054e-07
1.010545529963804e-03	-9.121271e-04	-1.390890e-06
1.011901924921182e-03	-6.414697e-04	-2.444538e-06
1.013566772931162e-03	-1.714047e-04	-3.121193e-06
1.014875682657258e-03	2.340405e-04	-3.080197e-06
1.016220246179355e-03	6.046384e-04	-2.516359e-06
1.017642398106912e-03	8.770567e-04	-1.462752e-06
1.018861565051437e-03	9.752666e-04	-3.336054e-07
1.019910663628706e-03	9.472920e-04	6.748665e-07
1.020931454588837e-03	8.232592e-04	1.578528e-06
1.022460574187902e-03	4.947347e-04	2.586193e-06
1.023908893269080e-03	8.554177e-05	3.006405e-06
1.025166911894938e-03	-2.835871e-04	2.881830e-06
1.026451826328760e-03	-6.111950e-04	2.306967e-06
1.027962405554179e-03	-8.643569e-04	1.192491e-06
1.029079872769153e-03	-9.315191e-04	1.890708e-07
1.030162964832541e-03	-8.887631e-04	-7.966924e-07
1.031250428862721e-03	-7.449290e-04	-1.684983e-06
1.032837834934735e-03	-3.964977e-04	-2.590938e-06
1.034225336621320e-03	-1.437911e-05	-2.875979e-06
1.035469490656285e-03	3.292895e-04	-2.680074e-06
1.036730370833398e-03	6.233568e-04	-2.079489e-06
1.038323435492956e-03	8.494452e-04	-9.063557e-07
1.039305233662797e-03	8.880370e-04	-5.342584e-08
1.040419079711085e-03	8.310907e-04	9.039945e-07
1.041554038183680e-03	6.715703e-04	1.756724e-06
1.043210301205249e-03	3.055178e-04	2.565876e-06
1.044563018229515e-03	-5.474499e-05	2.735482e-06
1.045798378901883e-03	-3.736824e-04	2.470848e-06
1.047059256863698e-03	-6.386167e-04	1.832656e-06
1.048731647897296e-03	-8.301167e-04	6.045051e-07
1.049704575250525e-03	-8.412573e-04	-2.085593e-07
1.050918897714175e-03	-7.477084e-04	-1.173312e-06
1.052170415695945e-03	-5.422780e-04	-1.980528e-06
1.053938407758222e-03	-1.333522e-04	-2.577779e-06
1.055275316503558e-03	2.074643e-04	-2.528234e-06
1.056641932322532e-03	5.143401e-04	-2.035013e-06
1.058076169515875e-03	7.331165e-04	-1.140435e-06
1.059246592841295e-03	8.049114e-04	-2.403583e-07
1.060303867082281e-03	7.777365e-04	5.962928e-07
1.061344579836318e-03	6.689953e-04	1.349100e-06
1.062892969211179e-03	3.885221e-04	2.167804e-06
1.064309052653553e-03	5.609877e-05	2.482606e-06
1.065560192125104e-03	-2.458987e-04	2.363872e-06
1.066835797398376e-03	-5.117746e-04	1.880624e-06
1.068367487229090e-03	-7.182617e-04	9.385999e-07
1.069456030462673e-03	-7.683180e-04	1.294991e-07
1.070546992505951e-03	-7.296885e-04	-6.876314e-07
1.071647773020616e-03	-6.061761e-04	-1.422881e-06
1.073250669697865e-03	-3.117853e-04	-2.158579e-06
1.074629227186271e-03	2.606018e-06	-2.371688e-06
1.075871032703631e-03	2.842775e-04	-2.193555e-06
1.077127045433132e-03	5.228893e-04	-1.686642e-06
1.078741494510553e-03	7.052512e-04	-6.952533e-07
1.079693134084169e-03	7.320399e-04	-1.136490e-08
1.080819377381827e-03	6.805732e-04	7.840993e-07
1.081968873728681e-03	5.429782e-04	1.487329e-06
1.083646823792894e-03	2.323377e-04	2.137801e-06
1.084988157803746e-03	-6.315668e-05	2.251262e-06
1.086249454957243e-03	-3.290377e-04	2.003924e-06
1.087535265772715e-03	-5.449523e-04	1.442026e-06
1.089235927918460e-03	-6.903703e-04	3.915845e-07
1.090274754592432e-03	-6.867297e-04	-3.237080e-07
1.091300404869164e-03	-6.127029e-04	-9.900978e-07
1.092697538909384e-03	-4.169367e-04	-1.709370e-06
1.094357892936229e-03	-9.368973e-05	-2.133277e-06
1.095664628286522e-03	1.807891e-04	-2.076368e-06
1.097001382104484e-03	4.271260e-04	-1.670052e-06
1.098458050268677e-03	6.079439e-04	-9.161709e-07
1.099615152493766e-03	6.640233e-04	-1.802683e-07
1.100680001315431e-03	6.393245e-04	5.136715e-07
1.101735118953027e-03	5.458986e-04	1.138949e-06
1.103294280779410e-03	3.096474e-04	1.805914e-06
1.104701956556590e-03	3.588616e-05	2.049113e-06
1.105951171144094e-03	-2.121151e-04	1.939037e-06
1.107222539080314e-03	-4.286674e-04	1.531697e-06
1.108771896254320e-03	-5.965288e-04	7.375030e-07
1.109830210297188e-03	-6.336241e-04	8.656809e-08
1.110928013572711e-03	-5.992075e-04	-5.901308e-07
1.112039836139546e-03	-4.937463e-04	-1.197714e-06
1.113657818334986e-03	-2.455848e-04	-1.795825e-06
1.115028553767501e-03	1.308614e-05	-1.955171e-06
1.116267468089138e-03	2.438653e-04	-1.795999e-06
1.117519148242964e-03	4.377039e-04	-1.369445e-06
1.119152849339832e-03	5.848443e-04	-5.341705e-07
1.120085383527014e-03	6.032836e-04	1.982001e-08
1.121228123762966e-03	5.565401e-04	6.825094e-07
1.122394429575332e-03	4.373413e-04	1.262089e-06
1.124094925971889e-03	1.733810e-04	1.781348e-06
1.125422915434158e-03	-6.850109e-05	1.850983e-06
1.126828123007811e-03	-3.074043e-04	1.586867e-06
1.128117441114997e-03	-4.744654e-04	1.082822e-06
1.129539905228882e-03	-5.683478e-04	3.411490e-07
1.130526459906163e-03	-5.687181e-04	-2.197273e-07
1.131563327165305e-03	-5.113038e-04	-7.796408e-07
1.132922685566724e-03	-3.591849e-04	-1.371293e-06
1.134585329920884e-03	-9.595468e-05	-1.749662e-06
1.135893800273530e-03	1.312429e-04	-1.726572e-06
1.137237958938289e-03	3.389246e-04	-1.410581e-06
1.138660336023714e-03	4.916516e-04	-8.198873e-07
1.139879542064216e-03	5.466808e-04	-1.869137e-07
1.140928704385303e-03	5.309978e-04	3.784179e-07
1.141949613769482e-03	4.614370e-04	8.850051e-07
1.143478787726082e-03	2.772717e-04	1.449805e-06
1.144926856468490e-03	4.792463e-05	1.685255e-06
1.146184987895481e-03	-1.590083e-04	1.615375e-06
1.147469998439962e-03	-3.426551e-04	1.293054e-06
1.148980669567033e-03	-4.845517e-04	6.682392e-07
1.150097906664530e-03	-5.221678e-04	1.058696e-07
1.151181042368791e-03	-4.981831e-04	-4.467181e-07
1.152268586754522e-03	-4.175440e-04	-9.446628e-07
1.153856095393079e-03	-2.221954e-04	-1.452453e-06
1.155243732178474e-03	-7.968775e-06	-1.612141e-06
1.156488076271744e-03	1.846953e-04	-1.502184e-06
1.157749109398524e-03	3.495250e-04	-1.165350e-06
1.159342378452097e-03	4.762094e-04	-5.075422e-07
1.160323569979828e-03	4.977901e-04	-2.970157e-08
1.161437506304496e-03	4.658439e-04	5.070077e-07
1.162572585603123e-03	3.763837e-04	9.849991e-07
1.164229120644336e-03	1.711202e-04	1.438472e-06
1.165581929951104e-03	-3.084638e-05	1.533350e-06
1.166817648996674e-03	-2.096590e-04	1.384750e-06
1.168078910327569e-03	-3.581601e-04	1.026671e-06
1.169751630561231e-03	-4.653845e-04	3.378966e-07
1.170725409739324e-03	-4.715137e-04	-1.182742e-07
1.171937205400401e-03	-4.190977e-04	-6.578955e-07
1.173190425587980e-03	-3.037336e-04	-1.110828e-06
1.174956940427459e-03	-7.464572e-05	-1.445034e-06
1.176293639670851e-03	1.163683e-04	-1.417146e-06
1.177660041919903e-03	2.883529e-04	-1.140638e-06
1.179094519247260e-03	4.109778e-04	-6.390472e-07
1.180264727124690e-03	4.512039e-04	-1.345790e-07
1.181322090786942e-03	4.359529e-04	3.344403e-07
1.182362983069192e-03	3.749433e-04	7.564674e-07
1.183911512628350e-03	2.176894e-04	1.215328e-06
1.185327713890865e-03	3.132808e-05	1.391657e-06
1.186579069665760e-03	-1.379750e-04	1.324929e-06
1.187854835724541e-03	-2.870008e-04	1.053841e-06
1.189386842838711e-03	-4.027087e-04	5.255261e-07
1.190474592305399e-03	-4.306838e-04	7.227236e-08
1.191565699450586e-03	-4.090015e-04	-3.858137e-07
1.192666729069202e-03	-3.397005e-04	-7.979805e-07
1.194269982028935e-03	-1.745913e-04	-1.210252e-06
1.195648590959453e-03	1.661070e-06	-1.329453e-06
1.196890593419480e-03	1.595606e-04	-1.229332e-06
1.198146726099858e-03	2.932715e-04	-9.449203e-07
1.199761706617453e-03	3.954087e-04	-3.888127e-07
1.200712647411675e-03	4.103429e-04	-5.702951e-09
1.201839429104919e-03	3.813850e-04	4.403487e-07
1.202989505534829e-03	3.041369e-04	8.345514e-07
1.204668209994341e-03	1.298263e-04	1.198795e-06
1.206009332339648e-03	-3.580673e-05	1.261838e-06
1.207271669979561e-03	-1.849057e-04	1.122528e-06
1.208558476602250e-03	-3.058809e-04	8.067525e-07
1.210260230502064e-03	-3.871091e-04	2.171092e-07
1.211301734144348e-03	-3.847595e-04	-1.848406e-07
1.212319867437193e-03	-3.433641e-04	-5.555069e-07
1.213723648909665e-03	-2.329517e-04	-9.600168e-07
1.215379817682180e-03	-5.205111e-05	-1.196019e-06
1.216685612530546e-03	1.016842e-04	-1.163612e-06
1.218021381670971e-03	2.396136e-04	-9.356633e-07
1.219479305728241e-03	3.409453e-04	-5.124593e-07
1.220635043693745e-03	3.722321e-04	-1.003364e-07
1.221700369209681e-03	3.583014e-04	2.887933e-07
1.222756411322515e-03	3.057865e-04	6.394451e-07
1.224316379937941e-03	1.731603e-04	1.013012e-06
1.225723764320815e-03	1.968390e-05	1.148713e-06
1.226973133296405e-03	-1.193231e-04	1.086468e-06
1.228244467393237e-03	-2.406207e-04	8.576657e-07
1.229795159121199e-03	-3.345756e-04	4.116917e-07
1.230850855426714e-03	-3.551795e-04	4.760566e-08
1.231949193168467e-03	-3.357780e-04	-3.318445e-07
1.233061856101697e-03	-2.764899e-04	-6.724691e-07
1.234681099136841e-03	-1.371443e-04	-1.007359e-06
1.236051491618974e-03	7.859275e-06	-1.095943e-06
1.237290371983197e-03	1.371716e-04	-1.006105e-06
1.238541975034262e-03	2.457013e-04	-7.665002e-07
1.240177272374817e-03	3.280043e-04	-2.974082e-07
1.241107847992370e-03	3.381589e-04	1.254865e-08
1.242252032698937e-03	3.117326e-04	3.843466e-07
1.243419706398119e-03	2.446378e-04	7.091784e-07
1.245122271183210e-03	9.629129e-05	9.994062e-07
1.246449400765363e-03	-3.923465e-05	1.037265e-06
1.247854198532771e-03	-1.729872e-04	8.881988e-07
1.249146040365695e-03	-2.665491e-04	6.042895e-07
1.250563459690197e-03	-3.186594e-04	1.895407e-07
1.251551274476562e-03	-3.186904e-04	-1.252538e-07
1.252581337320946e-03	-2.866120e-04	-4.370056e-07
1.253946088286235e-03	-2.009469e-04	-7.697045e-07
1.255604763014540e-03	-5.365381e-05	-9.808520e-07
1.256912438798597e-03	7.362539e-05	-9.677926e-07
1.258255862923872e-03	1.899790e-04	-7.907270e-07
1.259678663917315e-03	2.756052e-04	-4.595104e-07
1.260897910509741e-03	3.064563e-04	-1.046739e-07
1.261947195867327e-03	2.976386e-04	2.122574e-07
1.262968337393138e-03	2.586304e-04	4.962677e-07
1.264497624042041e-03	1.553603e-04	8.128152e-07
1.265945196594173e-03	2.683524e-05	9.446837e-07
1.267203518868235e-03	-8.917638e-05	9.054597e-07
1.268488689334075e-03	-1.921173e-04	7.247014e-07
1.269999538291918e-03	-2.716377e-04	3.743620e-07
1.271116354409230e-03	-2.927048e-04	5.922601e-08
1.272199572525603e-03	-2.792480e-04	-2.505458e-07
1.273287267775689e-03	-2.340223e-04	-5.296827e-07
1.274874966728267e-03	-1.244813e-04	-8.142794e-07
1.276262839545292e-03	-4.372849e-06	-9.036963e-07
1.277507521351821e-03	1.036472e-04	-8.419135e-07
1.278768824690049e-03	1.960275e-04	-6.529228e-07
1.280362469133423e-03	2.669909e-04	-2.839768e-07
1.281342558674200e-03	2.790395e-04	-1.639786e-08
1.282456659760872e-03	2.610940e-04	2.844821e-07
1.283591959060501e-03	2.109103e-04	5.524138e-07
1.285248989360193e-03	9.577889e-05	8.065077e-07
1.286601959275164e-03	-1.745329e-05	8.594924e-07
1.287838327410332e-03	-1.177178e-04	7.759311e-07
1.289100281840833e-03	-2.009375e-04	5.748657e-07
1.290773600134068e-03	-2.609396e-04	1.884331e-07
1.291748924800765e-03	-2.642656e-04	-6.768714e-08
1.292956141754230e-03	-2.348952e-04	-3.689818e-07
1.294212461659577e-03	-1.700148e-04	-6.233289e-07
1.295976302234935e-03	-4.173391e-05	-8.100746e-07
1.297312616261152e-03	6.530738e-05	-7.943229e-07
1.298678625869605e-03	1.616719e-04	-6.392928e-07
1.300113543503841e-03	2.304074e-04	-3.579872e-07
1.301283355535580e-03	2.529265e-04	-7.527992e-08
1.302340883150555e-03	2.443541e-04	1.876640e-07
1.303382104362075e-03	2.101319e-04	4.242731e-07
1.304930891194613e-03	1.219348e-04	6.814208e-07
1.306347297300879e-03	1.744061e-05	7.801253e-07
1.307599037552091e-03	-7.748463e-05	7.425452e-07
1.308875087621455e-03	-1.610065e-04	5.903822e-07
1.310407671470952e-03	-2.258072e-04	2.939686e-07
1.311493985974950e-03	-2.414225e-04	4.018922e-08
1.312585356076950e-03	-2.292259e-04	-2.166348e-07
1.313686835909446e-03	-1.903276e-04	-4.476977e-07
1.315290734121917e-03	-9.768776e-05	-6.786692e-07
1.316669430126096e-03	1.134020e-06	-7.452273e-07
1.317911782355710e-03	8.965117e-05	-6.888333e-07
1.319168126226318e-03	1.645613e-04	-5.291425e-07
1.320784066071411e-03	2.217345e-04	-2.170281e-07
1.321733743642415e-03	2.300112e-04	-2.523744e-09
1.322861494341536e-03	2.136848e-04	2.476656e-07
1.324012608802100e-03	1.702473e-04	4.686413e-07
1.325692673261889e-03	7.235429e-05	6.724361e-07
1.327033412483249e-03	-2.047886e-05	7.072122e-07
1.328297616569483e-03	-1.041178e-04	6.284528e-07
1.329586203240330e-03	-1.718642e-04	4.506369e-07
1.331289919417406e-03	-2.171010e-04	1.192910e-07
1.332336240330343e-03	-2.154827e-04	-1.070194e-07
1.333340869545852e-03	-1.923840e-04	-3.118984e-07
1.334756778970323e-03	-1.297993e-04	-5.399920e-07
1.336405447409797e-03	-2.869509e-05	-6.706426e-07
1.337709552789119e-03	5.735748e-05	-6.519520e-07
1.339043547481385e-03	1.345138e-04	-5.239741e-07
1.340503791254886e-03	1.912816e-04	-2.861059e-07
1.341656965543565e-03	2.086675e-04	-5.550023e-08
1.342723173449059e-03	2.007696e-04	1.627728e-07
1.343780920842906e-03	1.711805e-04	3.594863e-07
1.345342394083113e-03	9.663378e-05	5.685765e-07
1.346749220467115e-03	1.058394e-05	6.439929e-07
1.347998854221938e-03	-6.732151e-05	6.085415e-07
1.349270106864268e-03	-1.352120e-04	4.798047e-07
1.350823266933056e-03	-1.877475e-04	2.289988e-07
1.351874132675997e-03	-1.991033e-04	2.573531e-08
1.352973454500240e-03	-1.881080e-04	-1.870953e-07
1.354087652360317e-03	-1.547104e-04	-3.780744e-07
1.355709225861514e-03	-7.633939e-05	-5.654027e-07
1.357078973776848e-03	4.944990e-06	-6.142974e-07
1.358317775606961e-03	7.737719e-05	-5.633069e-07
1.359569221093355e-03	1.380883e-04	-4.284863e-07
1.361207452586193e-03	1.840294e-04	-1.646338e-07
1.362134392754568e-03	1.895337e-04	8.503727e-09
1.363281214875812e-03	1.745013e-04	2.172483e-07
1.364451344339447e-03	1.366160e-04	3.992716e-07
1.366157708542632e-03	5.305841e-05	5.610951e-07
1.367484819491387e-03	-2.293150e-05	5.810850e-07
1.368888594790284e-03	-9.771148e-05	4.964056e-07
1.370185825486793e-03	-1.500753e-04	3.356855e-07
1.371593437828042e-03	-1.787238e-04	1.042720e-07
1.372583964697246e-03	-1.785232e-04	-7.266038e-08
1.373599950858202e-03	-1.606640e-04	-2.449649e-07
1.374976125639213e-03	-1.121570e-04	-4.326905e-07
1.376626609004700e-03	-2.989770e-05	-5.499199e-07
1.377932561023856e-03	4.135630e-05	-5.424367e-07
1.379274370440575e-03	1.064951e-04	-4.432426e-07
1.380698177531892e-03	1.545176e-04	-2.574275e-07
1.381917333984543e-03	1.717873e-04	-5.851952e-08
1.382966928358663e-03	1.668289e-04	1.191839e-07
1.383988672390433e-03	1.449213e-04	2.784463e-07
1.385518284849242e-03	8.698885e-05	4.558118e-07
1.386964539863991e-03	1.499743e-05	5.295608e-07
1.388223112922072e-03	-5.004252e-05	5.075061e-07
1.389508469325814e-03	-1.077445e-04	4.060986e-07
1.391019752877065e-03	-1.523043e-04	2.095946e-07
1.392135733256109e-03	-1.640754e-04	3.305631e-08
1.393219136646535e-03	-1.565158e-04	-1.406097e-07
1.394307164282017e-03	-1.311369e-04	-2.970972e-07
1.395895263392278e-03	-6.969930e-05	-4.565715e-07
1.397283516018272e-03	-2.344027e-06	-5.065776e-07
1.398528789524899e-03	5.822488e-05	-4.717839e-07
1.399790553239119e-03	1.099974e-04	-3.656563e-07
1.401384958053063e-03	1.497190e-04	-1.586100e-07
1.403477344011260e-03	1.463212e-04	1.597723e-07
1.404613075727461e-03	1.181468e-04	3.099541e-07
1.406271072040560e-03	5.353378e-05	4.522757e-07
1.407624294150799e-03	-9.958868e-06	4.817585e-07
1.408861905904518e-03	-6.619457e-05	4.346339e-07
1.410125180216800e-03	-1.128283e-04	3.215567e-07
1.411799658193988e-03	-1.463377e-04	1.045754e-07
1.412777958321043e-03	-1.480814e-04	-3.943823e-08
1.413976383570830e-03	-1.316380e-04	-2.070476e-07
1.415238711566039e-03	-9.503960e-05	-3.501154e-07
1.416997426458466e-03	-2.327356e-05	-4.541536e-07
1.418332952038969e-03	3.669218e-05	-4.451933e-07
1.419698161589112e-03	9.066641e-05	-3.582579e-07
1.421133938205863e-03	1.291938e-04	-2.004221e-07
1.422303000613659e-03	1.417829e-04	-4.202728e-08
1.423360845509052e-03	1.369580e-04	1.054039e-07
1.424402700677352e-03	1.177352e-04	2.380800e-07
1.425951981746221e-03	6.824997e-05	3.821521e-07
1.427368725005387e-03	9.648324e-06	4.373323e-07
1.428621144097672e-03	-4.358111e-05	4.160827e-07
1.429897686314094e-03	-9.038283e-05	3.305769e-07
1.431431355338886e-03	-1.266551e-04	1.641438e-07
1.433606872861195e-03	-1.284531e-04	-1.218172e-07
1.434709188441633e-03	-1.065865e-04	-2.513627e-07
1.436314287394283e-03	-5.457037e-05	-3.807008e-07
1.437693113811186e-03	8.457210e-07	-4.177384e-07
1.438936082221503e-03	5.046904e-05	-3.858470e-07
1.440192788327140e-03	9.241889e-05	-2.960630e-07
1.441810500049146e-03	1.243740e-04	-1.207073e-07
1.442757846762145e-03	1.289252e-04	-7.240791e-10
1.443887374252139e-03	1.196770e-04	1.396783e-07
1.445040372155270e-03	9.519138e-05	2.635490e-07
1.446722936695900e-03	4.013132e-05	3.773933e-07
1.448062957797985e-03	-1.189650e-05	3.963105e-07
1.449330559852370e-03	-5.884262e-05	3.514753e-07
1.450622365492370e-03	-9.674980e-05	2.509767e-07
1.452329669104071e-03	-1.218063e-04	6.440420e-08
1.453384812315810e-03	-1.205766e-04	-6.347125e-08
1.454364779173694e-03	-1.077562e-04	-1.753514e-07
1.455803473472477e-03	-7.193851e-05	-3.046142e-07
1.457438503659319e-03	-1.556899e-05	-3.761522e-07
1.458739515870694e-03	3.254013e-05	-3.651120e-07
1.460070244343418e-03	7.561875e-05	-2.931465e-07
1.461534936502778e-03	1.074012e-04	-1.591136e-07
1.462683058457684e-03	1.169841e-04	-3.030312e-08
1.463750963105687e-03	1.124552e-04	9.220660e-08
1.464811966150797e-03	9.570937e-05	2.026373e-07
1.466376369754535e-03	5.369825e-05	3.195032e-07
1.467782055874323e-03	5.448656e-06	3.610735e-07
1.469032121844475e-03	-3.820366e-05	3.406000e-07
1.470303149445250e-03	-7.614894e-05	2.679266e-07
1.471861045142412e-03	-1.054568e-04	1.264649e-07
1.474003877798588e-03	-1.053179e-04	-1.060271e-07
1.475120950704210e-03	-8.642124e-05	-2.131192e-07
1.476746989043701e-03	-4.221872e-05	-3.177039e-07
1.478115462846190e-03	3.345181e-06	-3.443014e-07
1.479354056684454e-03	4.388585e-05	-3.150507e-07
1.480605145338924e-03	7.777962e-05	-2.389429e-07
1.482248940073855e-03	1.033342e-04	-9.008561e-08
1.483168863001522e-03	1.062243e-04	6.302949e-09
1.484320620890539e-03	9.756439e-05	1.236611e-07
1.485495201255580e-03	7.603346e-05	2.256142e-07
1.487208758349472e-03	2.878118e-05	3.154170e-07
1.488536224886976e-03	-1.384622e-05	3.253294e-07
1.489938009274978e-03	-5.555397e-05	2.766864e-07
1.491245427784277e-03	-8.481354e-05	1.849264e-07
1.492634681225512e-03	-1.002858e-04	5.635064e-08
1.493630336881734e-03	-9.993768e-05	-4.332731e-08
1.494619783003891e-03	-9.006110e-05	-1.373246e-07
1.496018306119192e-03	-6.233852e-05	-2.438919e-07
1.497653384820530e-03	-1.654351e-05	-3.083806e-07
1.498956043133815e-03	2.329728e-05	-3.039810e-07
1.500294729657709e-03	5.971715e-05	-2.484160e-07
1.501720723712694e-03	8.665582e-05	-1.440531e-07
1.502939234053265e-03	9.630298e-05	-3.258485e-08
1.503989540466571e-03	9.349511e-05	6.708736e-08
1.505012714400984e-03	8.116534e-05	1.564405e-07
1.506543175498184e-03	4.862928e-05	2.557623e-07
1.507986235654243e-03	8.343769e-06	2.968692e-07
1.509245079819822e-03	-2.811986e-05	2.844214e-07
1.510530571911775e-03	-6.045419e-05	2.274912e-07
1.512042869053734e-03	-8.541276e-05	1.171940e-07
1.514240989580101e-03	-8.771846e-05	-7.901787e-08
1.515329738414837e-03	-7.346111e-05	-1.667582e-07
1.516918677559349e-03	-3.897324e-05	-2.560826e-07
1.518307523008730e-03	-1.191644e-06	-2.839737e-07
1.519553829468556e-03	3.277694e-05	-2.642909e-07
