time	I(R1)
1.152268586754522e-03	-9.446628e-07
1.153856095393079e-03	-1.452453e-06
1.155243732178474e-03	-1.612141e-06
1.156488076271744e-03	-1.502184e-06
1.157749109398524e-03	-1.165350e-06
1.159342378452097e-03	-5.075422e-07
1.160323569979828e-03	-2.970157e-08
1.161437506304496e-03	5.070077e-07
1.162572585603123e-03	9.849991e-07
1.164229120644336e-03	1.438472e-06
1.165581929951104e-03	1.533350e-06
1.166817648996674e-03	1.384750e-06
1.168078910327569e-03	1.026671e-06
1.169751630561231e-03	3.378966e-07
1.170725409739324e-03	-1.182742e-07
1.171937205400401e-03	-6.578955e-07
1.173190425587980e-03	-1.110828e-06
1.174956940427459e-03	-1.445034e-06
1.176293639670851e-03	-1.417146e-06
1.177660041919903e-03	-1.140638e-06
1.179094519247260e-03	-6.390472e-07
1.180264727124690e-03	-1.345790e-07
1.181322090786942e-03	3.344403e-07
1.182362983069192e-03	7.564674e-07
1.183911512628350e-03	1.215328e-06
1.185327713890865e-03	1.391657e-06
1.186579069665760e-03	1.324929e-06
1.187854835724541e-03	1.053841e-06
1.189386842838711e-03	5.255261e-07
1.190474592305399e-03	7.227236e-08
1.191565699450586e-03	-3.858137e-07
1.192666729069202e-03	-7.979805e-07
1.194269982028935e-03	-1.210252e-06
1.195648590959453e-03	-1.329453e-06
1.196890593419480e-03	-1.229332e-06
1.198146726099858e-03	-9.449203e-07
1.199761706617453e-03	-3.888127e-07
1.200712647411675e-03	-5.702951e-09
1.201839429104919e-03	4.403487e-07
1.202989505534829e-03	8.345514e-07
1.204668209994341e-03	1.198795e-06
1.206009332339648e-03	1.261838e-06
1.207271669979561e-03	1.122528e-06
1.208558476602250e-03	8.067525e-07
1.210260230502064e-03	2.171092e-07
1.211301734144348e-03	-1.848406e-07
1.212319867437193e-03	-5.555069e-07
1.213723648909665e-03	-9.600168e-07
1.215379817682180e-03	-1.196019e-06
1.216685612530546e-03	-1.163612e-06
1.218021381670971e-03	-9.356633e-07
1.219479305728241e-03	-5.124593e-07
1.220635043693745e-03	-1.003364e-07
1.221700369209681e-03	2.887933e-07
1.222756411322515e-03	6.394451e-07
1.224316379937941e-03	1.013012e-06
1.225723764320815e-03	1.148713e-06
1.226973133296405e-03	1.086468e-06
1.228244467393237e-03	8.576657e-07
1.229795159121199e-03	4.116917e-07
1.230850855426714e-03	4.760566e-08
1.231949193168467e-03	-3.318445e-07
1.233061856101697e-03	-6.724691e-07
1.234681099136841e-03	-1.007359e-06
1.236051491618974e-03	-1.095943e-06
1.237290371983197e-03	-1.006105e-06
1.238541975034262e-03	-7.665002e-07
1.240177272374817e-03	-2.974082e-07
1.241107847992370e-03	1.254865e-08
1.242252032698937e-03	3.843466e-07
1.243419706398119e-03	7.091784e-07
1.245122271183210e-03	9.994062e-07
1.246449400765363e-03	1.037265e-06
1.247854198532771e-03	8.881988e-07
1.249146040365695e-03	6.042895e-07
1.250563459690197e-03	1.895407e-07
1.251551274476562e-03	-1.252538e-07
1.252581337320946e-03	-4.370056e-07
1.253946088286235e-03	-7.697045e-07
1.255604763014540e-03	-9.808520e-07
1.256912438798597e-03	-9.677926e-07
1.258255862923872e-03	-7.907270e-07
1.259678663917315e-03	-4.595104e-07
1.260897910509741e-03	-1.046739e-07
1.261947195867327e-03	2.122574e-07
1.262968337393138e-03	4.962677e-07
1.264497624042041e-03	8.128152e-07
1.265945196594173e-03	9.446837e-07
1.267203518868235e-03	9.054597e-07
1.268488689334075e-03	7.247014e-07
1.269999538291918e-03	3.743620e-07
1.271116354409230e-03	5.922601e-08
1.272199572525603e-03	-2.505458e-07
1.273287267775689e-03	-5.296827e-07
1.274874966728267e-03	-8.142794e-07
1.276262839545292e-03	-9.036963e-07
1.277507521351821e-03	-8.419135e-07
1.278768824690049e-03	-6.529228e-07
1.280362469133423e-03	-2.839768e-07
1.281342558674200e-03	-1.639786e-08
1.282456659760872e-03	2.844821e-07
1.283591959060501e-03	5.524138e-07
1.285248989360193e-03	8.065077e-07
1.286601959275164e-03	8.594924e-07
1.287838327410332e-03	7.759311e-07
1.289100281840833e-03	5.748657e-07
1.290773600134068e-03	1.884331e-07
1.291748924800765e-03	-6.768714e-08
1.292956141754230e-03	-3.689818e-07
1.294212461659577e-03	-6.233289e-07
1.295976302234935e-03	-8.100746e-07
1.297312616261152e-03	-7.943229e-07
1.298678625869605e-03	-6.392928e-07
1.300113543503841e-03	-3.579872e-07
1.301283355535580e-03	-7.527992e-08
1.302340883150555e-03	1.876640e-07
1.303382104362075e-03	4.242731e-07
1.304930891194613e-03	6.814208e-07
1.306347297300879e-03	7.801253e-07
1.307599037552091e-03	7.425452e-07
1.308875087621455e-03	5.903822e-07
1.310407671470952e-03	2.939686e-07
1.311493985974950e-03	4.018922e-08
1.312585356076950e-03	-2.166348e-07
1.313686835909446e-03	-4.476977e-07
1.315290734121917e-03	-6.786692e-07
1.316669430126096e-03	-7.452273e-07
1.317911782355710e-03	-6.888333e-07
1.319168126226318e-03	-5.291425e-07
1.320784066071411e-03	-2.170281e-07
1.321733743642415e-03	-2.523744e-09
1.322861494341536e-03	2.476656e-07
1.324012608802100e-03	4.686413e-07
1.325692673261889e-03	6.724361e-07
1.327033412483249e-03	7.072122e-07
1.328297616569483e-03	6.284528e-07
1.329586203240330e-03	4.506369e-07
1.331289919417406e-03	1.192910e-07
1.332336240330343e-03	-1.070194e-07
1.333340869545852e-03	-3.118984e-07
1.334756778970323e-03	-5.399920e-07
1.336405447409797e-03	-6.706426e-07
1.337709552789119e-03	-6.519520e-07
1.339043547481385e-03	-5.239741e-07
1.340503791254886e-03	-2.861059e-07
1.341656965543565e-03	-5.550023e-08
1.342723173449059e-03	1.627728e-07
1.343780920842906e-03	3.594863e-07
1.345342394083113e-03	5.685765e-07
1.346749220467115e-03	6.439929e-07
1.347998854221938e-03	6.085415e-07
1.349270106864268e-03	4.798047e-07
1.350823266933056e-03	2.289988e-07
1.351874132675997e-03	2.573531e-08
1.352973454500240e-03	-1.870953e-07
1.354087652360317e-03	-3.780744e-07
1.355709225861514e-03	-5.654027e-07
1.357078973776848e-03	-6.142974e-07
1.358317775606961e-03	-5.633069e-07
1.359569221093355e-03	-4.284863e-07
1.361207452586193e-03	-1.646338e-07
1.362134392754568e-03	8.503727e-09
1.363281214875812e-03	2.172483e-07
1.364451344339447e-03	3.992716e-07
1.366157708542632e-03	5.610951e-07
1.367484819491387e-03	5.810850e-07
1.368888594790284e-03	4.964056e-07
1.370185825486793e-03	3.356855e-07
1.371593437828042e-03	1.042720e-07
1.372583964697246e-03	-7.266038e-08
1.373599950858202e-03	-2.449649e-07
1.374976125639213e-03	-4.326905e-07
1.376626609004700e-03	-5.499199e-07
1.377932561023856e-03	-5.424367e-07
1.379274370440575e-03	-4.432426e-07
1.380698177531892e-03	-2.574275e-07
1.381917333984543e-03	-5.851952e-08
1.382966928358663e-03	1.191839e-07
1.383988672390433e-03	2.784463e-07
1.385518284849242e-03	4.558118e-07
1.386964539863991e-03	5.295608e-07
1.388223112922072e-03	5.075061e-07
1.389508469325814e-03	4.060986e-07
1.391019752877065e-03	2.095946e-07
1.392135733256109e-03	3.305631e-08
1.393219136646535e-03	-1.406097e-07
1.394307164282017e-03	-2.970972e-07
1.395895263392278e-03	-4.565715e-07
1.397283516018272e-03	-5.065776e-07
1.398528789524899e-03	-4.717839e-07
1.399790553239119e-03	-3.656563e-07
1.401384958053063e-03	-1.586100e-07
1.403477344011260e-03	1.597723e-07
1.404613075727461e-03	3.099541e-07
1.406271072040560e-03	4.522757e-07
1.407624294150799e-03	4.817585e-07
1.408861905904518e-03	4.346339e-07
1.410125180216800e-03	3.215567e-07
1.411799658193988e-03	1.045754e-07
1.412777958321043e-03	-3.943823e-08
1.413976383570830e-03	-2.070476e-07
1.415238711566039e-03	-3.501154e-07
1.416997426458466e-03	-4.541536e-07
1.418332952038969e-03	-4.451933e-07
1.419698161589112e-03	-3.582579e-07
1.421133938205863e-03	-2.004221e-07
1.422303000613659e-03	-4.202728e-08
1.423360845509052e-03	1.054039e-07
1.424402700677352e-03	2.380800e-07
1.425951981746221e-03	3.821521e-07
1.427368725005387e-03	4.373323e-07
1.428621144097672e-03	4.160827e-07
1.429897686314094e-03	3.305769e-07
1.431431355338886e-03	1.641438e-07
1.433606872861195e-03	-1.218172e-07
1.434709188441633e-03	-2.513627e-07
1.436314287394283e-03	-3.807008e-07
1.437693113811186e-03	-4.177384e-07
1.438936082221503e-03	-3.858470e-07
1.440192788327140e-03	-2.960630e-07
1.441810500049146e-03	-1.207073e-07
1.442757846762145e-03	-7.240791e-10
1.443887374252139e-03	1.396783e-07
1.445040372155270e-03	2.635490e-07
1.446722936695900e-03	3.773933e-07
1.448062957797985e-03	3.963105e-07
1.449330559852370e-03	3.514753e-07
1.450622365492370e-03	2.509767e-07
1.452329669104071e-03	6.440420e-08
1.453384812315810e-03	-6.347125e-08
1.454364779173694e-03	-1.753514e-07
1.455803473472477e-03	-3.046142e-07
1.457438503659319e-03	-3.761522e-07
1.458739515870694e-03	-3.651120e-07
1.460070244343418e-03	-2.931465e-07
1.461534936502778e-03	-1.591136e-07
1.462683058457684e-03	-3.030312e-08
1.463750963105687e-03	9.220660e-08
1.464811966150797e-03	2.026373e-07
1.466376369754535e-03	3.195032e-07
1.467782055874323e-03	3.610735e-07
1.469032121844475e-03	3.406000e-07
1.470303149445250e-03	2.679266e-07
1.471861045142412e-03	1.264649e-07
1.474003877798588e-03	-1.060271e-07
1.475120950704210e-03	-2.131192e-07
1.476746989043701e-03	-3.177039e-07
1.478115462846190e-03	-3.443014e-07
1.479354056684454e-03	-3.150507e-07
1.480605145338924e-03	-2.389429e-07
1.482248940073855e-03	-9.008561e-08
1.483168863001522e-03	6.302949e-09
1.484320620890539e-03	1.236611e-07
1.485495201255580e-03	2.256142e-07
1.487208758349472e-03	3.154170e-07
1.488536224886976e-03	3.253294e-07
1.489938009274978e-03	2.766864e-07
1.491245427784277e-03	1.849264e-07
1.492634681225512e-03	5.635064e-08
1.493630336881734e-03	-4.332731e-08
1.494619783003891e-03	-1.373246e-07
1.496018306119192e-03	-2.438919e-07
1.497653384820530e-03	-3.083806e-07
1.498956043133815e-03	-3.039810e-07
1.500294729657709e-03	-2.484160e-07
1.501720723712694e-03	-1.440531e-07
1.502939234053265e-03	-3.258485e-08
1.503989540466571e-03	6.708736e-08
1.505012714400984e-03	1.564405e-07
1.506543175498184e-03	2.557623e-07
1.507986235654243e-03	2.968692e-07
1.509245079819822e-03	2.844214e-07
1.510530571911775e-03	2.274912e-07
1.512042869053734e-03	1.171940e-07
1.514240989580101e-03	-7.901787e-08
1.515329738414837e-03	-1.667582e-07
1.516918677559349e-03	-2.560826e-07
1.518307523008730e-03	-2.839737e-07
1.519553829468556e-03	-2.642909e-07
1.520816369619384e-03	-2.046000e-07
1.522412316325339e-03	-8.828142e-08
1.524501206797083e-03	8.989687e-08
1.525637787396105e-03	1.740732e-07
1.527297678134520e-03	2.537289e-07
1.528651281254444e-03	2.700162e-07
1.529891282166063e-03	2.432925e-07
1.531157072965281e-03	1.795083e-07
1.532833806794851e-03	5.748332e-08
1.533817860909940e-03	-2.372468e-08
1.534999361235391e-03	-1.162948e-07
1.536273464682146e-03	-1.970308e-07
1.538022345913144e-03	-2.546502e-07
1.539356265007981e-03	-2.494800e-07
1.540719846122635e-03	-2.007118e-07
1.542157344105508e-03	-1.120685e-07
1.543324904176660e-03	-2.336667e-08
1.544383383650065e-03	5.931833e-08
1.545426502632955e-03	1.337399e-07
1.546976773688232e-03	2.144184e-07
1.548394037285856e-03	2.451822e-07
1.549647646624907e-03	2.330725e-07
1.550925024339809e-03	1.849211e-07
1.552460793820868e-03	9.132899e-08
1.554632219488201e-03	-6.869288e-08
1.555736117948836e-03	-1.413335e-07
1.557343505596288e-03	-2.136915e-07
1.558722492689425e-03	-2.341633e-07
1.559966537268980e-03	-2.159927e-07
1.561223847254488e-03	-1.653857e-07
1.562844895332638e-03	-6.667087e-08
1.564920679218702e-03	7.917966e-08
1.566077113482754e-03	1.486131e-07
1.567764354753308e-03	2.120182e-07
1.569103000255009e-03	2.220241e-07
1.570515117647116e-03	1.915917e-07
1.571788966817292e-03	1.329407e-07
1.573240093055506e-03	4.294890e-08
1.574219176603356e-03	-2.371068e-08
1.575295765198927e-03	-9.338868e-08
1.576624865544134e-03	-1.629734e-07
1.578310732641569e-03	-2.094364e-07
1.579628329041705e-03	-2.067190e-07
1.580980785398511e-03	-1.685083e-07
1.582402114853702e-03	-9.765232e-08
1.583615323858695e-03	-2.217597e-08
1.584664730743736e-03	4.552956e-08
1.585686735672644e-03	1.062222e-07
1.587217490707100e-03	1.738062e-07
1.588662287635661e-03	2.018191e-07
1.589922458810444e-03	1.933435e-07
1.591209220256390e-03	1.545722e-07
1.592721469390907e-03	7.955622e-08
1.594918420617498e-03	-5.377079e-08
1.596007379929948e-03	-1.134215e-07
1.597596730993672e-03	-1.741324e-07
1.598986569101899e-03	-1.930570e-07
1.600234071438286e-03	-1.795948e-07
1.601497625665685e-03	-1.389037e-07
1.603094447113170e-03	-5.971097e-08
1.605180706637736e-03	6.127009e-08
1.606317836218088e-03	1.184900e-07
1.607979064020623e-03	1.725864e-07
1.609333372857214e-03	1.835459e-07
1.610575174697518e-03	1.652217e-07
1.611842902317142e-03	1.216547e-07
1.613521244504944e-03	3.850208e-08
1.614509592728813e-03	-1.694816e-08
1.615678479200875e-03	-7.917852e-08
1.616961529766508e-03	-1.343420e-07
1.618703109656105e-03	-1.731563e-07
1.620036206976856e-03	-1.695577e-07
1.621398906228439e-03	-1.363635e-07
1.622837827887686e-03	-7.599714e-08
1.625062781797898e-03	4.047409e-08
1.626107046138748e-03	9.109759e-08
1.627658271491113e-03	1.458945e-07
1.629076206816098e-03	1.667028e-07
1.630331115082052e-03	1.583381e-07
1.631609441200397e-03	1.254516e-07
1.633147238464622e-03	6.162666e-08
1.635314555775027e-03	-4.697197e-08
1.636419989185828e-03	-9.636934e-08
1.638029649933927e-03	-1.454645e-07
1.639408913407007e-03	-1.591876e-07
1.640653903569003e-03	-1.466382e-07
1.641911934078443e-03	-1.120440e-07
1.643536170846861e-03	-4.465837e-08
1.645610714463716e-03	5.441185e-08
1.646770410586384e-03	1.016079e-07
1.648462271479286e-03	1.444396e-07
1.649799728915529e-03	1.508459e-07
1.651211559322361e-03	1.297880e-07
1.652491493680014e-03	8.943400e-08
1.653930155476650e-03	2.860400e-08
1.654912305562263e-03	-1.685457e-08
1.655972241812703e-03	-6.347502e-08
1.657313734174438e-03	-1.111358e-07
1.658989844803819e-03	-1.424013e-07
1.660306230455268e-03	-1.405213e-07
1.661657600433526e-03	-1.145518e-07
1.663079828604029e-03	-6.634447e-08
1.665342535869458e-03	3.100281e-08
1.666365106168540e-03	7.227785e-08
1.667896187404169e-03	1.182050e-07
1.669339728888450e-03	1.372068e-07
1.670601103338313e-03	1.314158e-07
1.671888937328831e-03	1.049992e-07
1.673401778978855e-03	5.394389e-08
1.675597116810856e-03	-3.663679e-08
1.676686669847199e-03	-7.719571e-08
1.678276835576527e-03	-1.184417e-07
1.679667953924794e-03	-1.312493e-07
1.680917169800693e-03	-1.220002e-07
1.682182126489223e-03	-9.421498e-08
1.683780594445928e-03	-4.023934e-08
1.685862453449282e-03	4.183602e-08
1.687000541386230e-03	8.072916e-08
1.688664066540037e-03	1.174388e-07
1.690019279423841e-03	1.247571e-07
1.691264059514472e-03	1.121219e-07
1.692534949687642e-03	8.227371e-08
1.694216018877629e-03	2.552139e-08
1.695211545709207e-03	-1.244959e-08
1.696359469857148e-03	-5.396261e-08
1.697657746852879e-03	-9.178210e-08
1.699387246815369e-03	-1.177608e-07
1.700718745364243e-03	-1.152156e-07
1.702079756428096e-03	-9.260634e-08
1.703521139293904e-03	-5.144712e-08
1.705744307455480e-03	2.768570e-08
1.706790507771071e-03	6.213461e-08
1.708343347648834e-03	9.932821e-08
1.709762114507324e-03	1.133515e-07
1.711018891876955e-03	1.075200e-07
1.712298530443886e-03	8.500233e-08
1.713839623604591e-03	4.139700e-08
1.716000456146734e-03	-3.222759e-08
1.717108307493123e-03	-6.582340e-08
1.718721597913401e-03	-9.909530e-08
1.720101134738631e-03	-1.082145e-07
1.721347252780881e-03	-9.947721e-08
1.722606278669987e-03	-7.576305e-08
1.724235413182682e-03	-2.966516e-08
1.726307880807450e-03	3.759114e-08
1.727472381668080e-03	6.966356e-08
1.729171350575115e-03	9.849879e-08
1.730506969407554e-03	1.024469e-07
1.731918331671962e-03	8.775327e-08
1.733207384453845e-03	5.982619e-08
1.734627318736706e-03	1.883488e-08
1.736648991574975e-03	-4.314107e-08
1.738009812803705e-03	-7.591532e-08
1.739671299295401e-03	-9.683316e-08
1.740985816571559e-03	-9.551249e-08
1.742335477878255e-03	-7.785807e-08
1.743759308194418e-03	-4.503524e-08
1.746021849438845e-03	2.114574e-08
1.747045525122000e-03	4.922443e-08
1.748577301667898e-03	8.042243e-08
1.750018336893158e-03	9.328260e-08
1.751281339527281e-03	8.931233e-08
1.752570594325503e-03	7.129425e-08
1.754084493710416e-03	3.652189e-08
1.756277378256635e-03	-2.499654e-08
1.757367900487826e-03	-5.257709e-08
1.758959364641584e-03	-8.058704e-08
1.760352297117317e-03	-8.923030e-08
1.761604011808442e-03	-8.284105e-08
1.762870993071515e-03	-6.382669e-08
1.764472016850891e-03	-2.698891e-08
1.766547176011637e-03	2.863054e-08
1.767686705215088e-03	5.506373e-08
1.769353750248139e-03	7.995068e-08
1.770710248600406e-03	8.478869e-08
1.771959500552659e-03	7.601567e-08
1.773235104579630e-03	5.548874e-08
1.774920301559453e-03	1.667974e-08
1.777043092130830e-03	-3.682475e-08
1.778365138603965e-03	-6.286902e-08
1.780076586393998e-03	-8.010538e-08
1.781405622688774e-03	-7.826455e-08
1.782764013454183e-03	-6.284310e-08
1.784209417965618e-03	-3.472612e-08
1.786429491444647e-03	1.901344e-08
1.787478858627354e-03	4.246942e-08
1.789034398679883e-03	6.768826e-08
1.790454175405163e-03	7.708258e-08
1.791713639590090e-03	7.296096e-08
1.792995090702208e-03	5.748380e-08
1.794541463529748e-03	2.760845e-08
1.796692108859674e-03	-2.222415e-08
1.797803689980259e-03	-4.507639e-08
1.799422736366037e-03	-6.758312e-08
1.800802503989309e-03	-7.355784e-08
1.802050182482068e-03	-6.740155e-08
1.803310563574107e-03	-5.107735e-08
1.804947313342381e-03	-1.943804e-08
1.807016109445375e-03	2.617229e-08
1.808187554033483e-03	4.795406e-08
1.809897545837986e-03	6.726339e-08
1.811233234781340e-03	6.952219e-08
1.812643358778933e-03	5.912802e-08
1.813947493776658e-03	3.959785e-08
1.817326880518350e-03	-2.932529e-08
1.818721118608829e-03	-5.203689e-08
1.820358959786956e-03	-6.586566e-08
1.821670112372471e-03	-6.490186e-08
1.823016593901688e-03	-5.288899e-08
1.824443772805463e-03	-3.049673e-08
1.827731444484656e-03	3.360201e-08
1.829264916079439e-03	5.477313e-08
1.830700590318357e-03	6.342523e-08
1.831965625248266e-03	6.067970e-08
1.833256534303438e-03	4.836555e-08
1.834772704758435e-03	2.464430e-08
1.836961429612833e-03	-1.710749e-08
1.838053792213588e-03	-3.586726e-08
1.839647637074124e-03	-5.486991e-08
1.841042945688648e-03	-6.066442e-08
1.842298248942022e-03	-5.620598e-08
1.843568045797967e-03	-4.314528e-08
1.845173455656528e-03	-1.794049e-08
1.847245852059445e-03	1.981205e-08
1.848390822055296e-03	3.778782e-08
1.850065001967105e-03	5.455059e-08
1.851421120003432e-03	5.759718e-08
1.852680688950997e-03	5.133739e-08
1.853966649893759e-03	3.701491e-08
1.855662178750054e-03	1.026500e-08
1.857736938875502e-03	-2.526169e-08
1.859119177641225e-03	-4.352769e-08
1.860788847763564e-03	-5.454353e-08
1.862109862168730e-03	-5.309229e-08
1.863459922371928e-03	-4.253378e-08
1.864915983892887e-03	-2.318148e-08
1.868185877054561e-03	2.926356e-08
1.869748277535605e-03	4.629146e-08
1.871167503580605e-03	5.243477e-08
1.872430388229461e-03	4.939774e-08
1.873713430666570e-03	3.865192e-08
1.875271826951528e-03	1.800339e-08
1.877401461464929e-03	-1.556183e-08
1.878520713680388e-03	-3.111077e-08
1.880152077096775e-03	-4.624642e-08
1.881530419453802e-03	-4.998529e-08
1.882779474341738e-03	-4.551147e-08
1.884040816022371e-03	-3.416308e-08
1.885693090857437e-03	-1.225308e-08
1.887944302468912e-03	2.114342e-08
1.889133660569410e-03	3.534492e-08
1.890725008533326e-03	4.630410e-08
1.892035232663296e-03	4.699099e-08
1.893403368969834e-03	3.952517e-08
1.894755145876858e-03	2.533207e-08
1.898041447330570e-03	-2.042650e-08
1.899513050034423e-03	-3.636358e-08
1.901117465221628e-03	-4.495678e-08
1.902423156955764e-03	-4.385691e-08
1.903761077214774e-03	-3.536983e-08
1.905214644662695e-03	-1.957165e-08
1.908496163679522e-03	2.384448e-08
1.910051010965440e-03	3.795948e-08
1.911477051628158e-03	4.321428e-08
1.912744072289547e-03	4.082547e-08
1.914032138565027e-03	3.201882e-08
1.915582098892963e-03	1.515178e-08
1.917720396567479e-03	-1.262995e-08
1.918835303798679e-03	-2.544246e-08
1.920460393011915e-03	-3.799873e-08
1.921844870510108e-03	-4.122205e-08
1.923098365190644e-03	-3.760921e-08
1.924364337563276e-03	-2.827515e-08
1.926942551712324e-03	1.389227e-09
1.928119234320038e-03	1.566718e-08
1.929314533813809e-03	2.785841e-08
1.931048275629684e-03	3.813262e-08
1.932394364089685e-03	3.870568e-08
1.933795917468631e-03	3.223574e-08
1.935147560603564e-03	2.035826e-08
1.938416450120831e-03	-1.720821e-08
1.939896919213697e-03	-3.028500e-08
1.941510612131134e-03	-3.715097e-08
1.942820966785691e-03	-3.598469e-08
1.944160357931050e-03	-2.873723e-08
1.945631060594828e-03	-1.535914e-08
1.948900781357872e-03	2.024927e-08
1.950472640784927e-03	3.171611e-08
1.951891656106309e-03	3.566866e-08
1.953159641638373e-03	3.338331e-08
1.954445300703637e-03	2.586654e-08
1.957010693650765e-03	8.498948e-10
1.959248692982874e-03	-2.156726e-08
1.960897359198186e-03	-3.170344e-08
1.962274481271831e-03	-3.394853e-08
1.963525865829343e-03	-3.063832e-08
1.964788989149921e-03	-2.268888e-08
1.968643632460606e-03	1.457247e-08
1.969901220345993e-03	2.462360e-08
1.971663919992726e-03	3.198855e-08
1.973019801942133e-03	3.131625e-08
1.974403293494812e-03	2.501426e-08
1.975842478277320e-03	1.377242e-08
1.979100413854362e-03	-1.699910e-08
1.980657811571863e-03	-2.708812e-08
1.982091108019193e-03	-3.083868e-08
1.983365193113760e-03	-2.908356e-08
1.984659517212529e-03	-2.271338e-08
1.987238103566642e-03	-1.080857e-09
1.989457193274816e-03	1.826390e-08
1.991087760134150e-03	2.718553e-08
1.992476602141435e-03	2.940515e-08
1.993735406307116e-03	2.672295e-08
1.995006488521315e-03	1.994457e-08
1.998890189206833e-03	-1.247045e-08
2.000097068660328e-03	-2.091822e-08
2.001691378418587e-03	-2.729019e-08
2.003011708788723e-03	-2.759412e-08
2.004384877308482e-03	-2.306357e-08
2.005748033238261e-03	-1.453771e-08
2.009034741429324e-03	1.239698e-08
2.010516798592553e-03	2.169399e-08
2.012135607066549e-03	2.653034e-08
2.013453847654866e-03	2.560521e-08
2.014799239213343e-03	2.031333e-08
2.017386883557506e-03	1.823278e-09
2.019538436317228e-03	-1.467465e-08
2.021120247561325e-03	-2.278829e-08
2.022541422716557e-03	-2.545968e-08
2.023816268627059e-03	-2.366891e-08
2.025106288090660e-03	-1.814451e-08
2.029902087830775e-03	1.567460e-08
2.031568890517167e-03	2.279750e-08
2.032946715926579e-03	2.418805e-08
2.034201990093925e-03	2.162594e-08
2.035485954752525e-03	1.567653e-08
2.039271507382708e-03	-1.054588e-08
2.040620682293026e-03	-1.808703e-08
2.042312263209777e-03	-2.287390e-08
2.043655960188958e-03	-2.228229e-08
2.045027202072771e-03	-1.775173e-08
2.047614506784212e-03	-1.840334e-09
2.049739914670047e-03	1.233799e-08
2.051306011944907e-03	1.947332e-08
2.052742083827118e-03	2.201886e-08
2.054024327901165e-03	2.062161e-08
2.055324074565500e-03	1.592480e-08
2.060115429198494e-03	-1.330711e-08
2.061764711109924e-03	-1.957208e-08
2.063154622601211e-03	-2.095697e-08
2.064418215548412e-03	-1.885199e-08
2.065693481357796e-03	-1.384006e-08
2.069520073085127e-03	9.039723e-09
2.070809269089171e-03	1.535908e-08
2.072545440579785e-03	1.976424e-08
2.073906385501146e-03	1.930657e-08
2.075294058311488e-03	1.535707e-08
2.079993031644451e-03	-1.061601e-08
2.081556860118092e-03	-1.681114e-08
2.082999989993699e-03	-1.905253e-08
2.084288054115489e-03	-1.784917e-08
2.085593558372983e-03	-1.376565e-08
2.090380070853176e-03	1.151110e-08
2.092029511833231e-03	1.693527e-08
2.093424631430499e-03	1.813398e-08
2.094693184984830e-03	1.629143e-08
2.095973385966052e-03	1.191825e-08
2.101091057747375e-03	-1.334551e-08
2.102816888540359e-03	-1.710822e-08
2.104179938478975e-03	-1.669604e-08
2.105569353411469e-03	-1.325658e-08
2.106464534853834e-03	-8.843150e-09
2.107359716296198e-03	-4.575353e-09
2.108254897738562e-03	-4.531923e-10
2.109150079180927e-03	3.523334e-09
2.110045260623291e-03	7.354225e-09
2.110940442065655e-03	1.103948e-08
2.111835623508020e-03	1.457910e-08
2.113282627525762e-03	1.649080e-08
2.114576301291500e-03	1.540599e-08
2.115886263241734e-03	1.181882e-08
2.116806082987363e-03	7.264679e-09
2.117725902732992e-03	2.965508e-09
2.118645722478620e-03	-1.078691e-09
2.119565542224249e-03	-4.867919e-09
2.120485361969878e-03	-8.402175e-09
2.121405181715506e-03	-1.168146e-08
2.122325001461135e-03	-1.470577e-08
2.123722711848242e-03	-1.568225e-08
2.124995180632787e-03	-1.402201e-08
2.127965486392751e-03	-2.964608e-09
2.131413711765950e-03	1.171051e-08
2.133107518420893e-03	1.482208e-08
2.134467060326447e-03	1.442232e-08
2.135852629541904e-03	1.142091e-08
2.136749601355880e-03	7.578186e-09
2.137646573169855e-03	3.868859e-09
2.138543544983831e-03	2.929334e-10
2.139440516797807e-03	-3.149591e-09
2.140337488611783e-03	-6.458715e-09
2.141234460425758e-03	-9.634438e-09
2.142131432239734e-03	-1.267676e-08
2.143580886257356e-03	-1.427515e-08
2.144880462186345e-03	-1.327206e-08
2.147778042827685e-03	-4.234983e-09
2.150969311734587e-03	8.802035e-09
2.152639734469438e-03	1.279497e-08
2.154038955595989e-03	1.355472e-08
2.156609957590634e-03	8.601788e-09
2.157582684092304e-03	4.328300e-09
2.158555410593974e-03	4.577255e-10
2.159528137095644e-03	-3.009936e-09
2.160500863597314e-03	-6.074685e-09
2.161473590098984e-03	-8.736521e-09
2.162446316600654e-03	-1.099544e-08
2.163419043102324e-03	-1.285145e-08
2.164770909217618e-03	-1.244102e-08
2.167618262160869e-03	-5.124768e-09
2.170865874920806e-03	7.111777e-09
2.172448645418365e-03	1.105538e-08
2.173898895679964e-03	1.235719e-08
2.176520473926942e-03	8.585699e-09
2.177448524360465e-03	5.080009e-09
2.178376574793988e-03	1.800734e-09
2.179304625227511e-03	-1.252125e-09
2.180232675661033e-03	-4.078568e-09
2.181160726094557e-03	-6.678596e-09
2.182088776528079e-03	-9.052207e-09
2.183016826961602e-03	-1.119940e-08
2.185704995051700e-03	-1.020635e-08
2.191936405115402e-03	8.747812e-09
2.193593864723062e-03	1.107560e-08
2.196350927817658e-03	8.625894e-09
2.197245615538074e-03	5.777021e-09
2.198140303258489e-03	3.018548e-09
2.199034990978905e-03	3.504740e-10
2.199929678699320e-03	-2.227200e-09
2.200824366419736e-03	-4.714475e-09
